"","participant_id","ID","trial","Treatment","Beh","SI_PN","PN_1","PN_2","IB_1","IB_2","PN_moves","IB_moves","Treatment_GN","subCloseness","order","cohort","cohort_rec","domain"
"1580",36,"205",12,"Prosocial","organicVegetables",8,6,6,3,1,0,-2,2,4,2,"older","0","1"
"1581",37,"206",1,"Antisocial","distance",4,6,2,7,4,-4,-3,-2,4,1,"older","0","0"
"1582",37,"206",2,"Prosocial","washands",10,8,8,5,4,0,-1,2,4,1,"older","0","1"
"1583",37,"206",3,"Prosocial","vegetarian",11,9,6,6,5,-3,-1,2,4,1,"older","0","1"
"1584",37,"206",4,"Antisocial","gathering",4,6,8,5,5,2,0,-2,4,1,"older","0","0"
"1585",37,"206",5,"Prosocial","queue",6,4,8,6,6,4,0,2,4,1,"older","0","1"
"1586",37,"206",6,"Antisocial","chargers",4,6,8,7,7,2,0,-2,4,1,"older","0","0"
"1587",37,"206",7,"Antisocial","shower",4,6,6,2,5,0,3,-2,4,1,"older","0","0"
"1588",37,"206",11,"Prosocial","bike",11,9,10,1,1,1,0,2,4,1,"older","0","1"
"1589",38,"207",1,"Antisocial","late",2,4,3,2,2,-1,0,-2,6,1,"older","0","0"
"1590",38,"207",2,"Antisocial","shower",1,3,4,2,2,1,0,-2,6,1,"older","0","0"
"1591",38,"207",3,"Prosocial","queue",8,6,7,2,2,1,0,2,6,1,"older","0","1"
"1592",38,"207",5,"Antisocial","garbage",3,5,3,3,2,-2,-1,-2,6,1,"older","0","0"
"1593",38,"207",6,"Prosocial","screentime",10,8,7,2,2,-1,0,2,6,1,"older","0","1"
"1594",38,"207",9,"Antisocial","distance",3,5,3,6,1,-2,-5,-2,6,1,"older","0","0"
"1595",38,"207",10,"Prosocial","charity",10,8,11,4,7,3,3,2,6,1,"older","0","1"
"1596",38,"207",12,"Prosocial","homeless",8,6,8,2,2,2,0,2,6,1,"older","0","1"
"1597",39,"208",1,"Prosocial","lendMoney",3,1,6,3,2,5,-1,2,3,2,"older","0","1"
"1598",39,"208",2,"Antisocial","lights",4,6,10,5,4,4,-1,-2,3,2,"older","0","0"
"1599",39,"208",6,"Antisocial","redlights",3,5,3,5,3,-2,-2,-2,3,2,"older","0","0"
"1600",39,"208",8,"Antisocial","gathering",5,7,5,5,4,-2,-1,-2,3,2,"older","0","0"
"1601",39,"208",9,"Prosocial","bike",7,5,11,1,1,6,0,2,3,2,"older","0","1"
"1602",39,"208",10,"Antisocial","chargers",9,11,9,7,7,-2,0,-2,3,2,"older","0","0"
"1603",39,"208",11,"Prosocial","vegetarian",10,8,11,4,4,3,0,2,3,2,"older","0","1"
"1604",39,"208",12,"Prosocial","volunteer",10,8,11,5,7,3,2,2,3,2,"older","0","1"
"1605",40,"209",2,"Prosocial","washands",11,9,11,5,7,2,2,2,3,2,"older","0","1"
"1606",40,"209",4,"Antisocial","distance",4,6,2,3,4,-4,1,-2,3,2,"older","0","0"
"1607",40,"209",5,"Antisocial","meat",8,10,10,7,7,0,0,-2,3,2,"older","0","0"
"1608",40,"209",6,"Prosocial","vegetarian",10,8,11,5,5,3,0,2,3,2,"older","0","1"
"1609",40,"209",7,"Prosocial","sustainable",11,9,8,4,4,-1,0,2,3,2,"older","0","1"
"1610",40,"209",8,"Antisocial","shower",4,6,6,7,6,0,-1,-2,3,2,"older","0","0"
"1611",40,"209",9,"Prosocial","volunteer",11,9,11,1,4,2,3,2,3,2,"older","0","1"
"1612",40,"209",10,"Antisocial","lights",2,4,1,3,1,-3,-2,-2,3,2,"older","0","0"
"1613",41,"210",2,"Prosocial","vaccination",8,6,1,1,1,-5,0,2,2,1,"older","0","1"
"1614",41,"210",3,"Antisocial","download",3,6,10,6,7,4,1,-3,2,1,"older","0","0"
"1615",41,"210",4,"Prosocial","facemask",8,6,4,1,1,-2,0,2,2,1,"older","0","1"
"1616",41,"210",5,"Antisocial","distance",4,6,9,7,6,3,-1,-2,2,1,"older","0","0"
"1617",41,"210",6,"Antisocial","chargers",4,6,6,7,7,0,0,-2,2,1,"older","0","0"
"1618",41,"210",9,"Prosocial","screentime",10,8,1,6,1,-7,-5,2,2,1,"older","0","1"
"1619",41,"210",10,"Antisocial","gathering",4,6,9,7,7,3,0,-2,2,1,"older","0","0"
"1620",41,"210",11,"Prosocial","queue",8,6,7,5,5,1,0,2,2,1,"older","0","1"
"1621",42,"211",1,"Antisocial","alcoholWork",4,6,7,7,5,1,-2,-2,7,1,"older","0","0"
"1622",42,"211",2,"Antisocial","late",2,4,6,2,1,2,-1,-2,7,1,"older","0","0"
"1623",42,"211",4,"Antisocial","coughelbow",2,4,5,4,1,1,-3,-2,7,1,"older","0","0"
"1624",42,"211",5,"Prosocial","crossroad",10,8,4,2,2,-4,0,2,7,1,"older","0","1"
"1625",42,"211",6,"Prosocial","screentime",8,6,4,2,5,-2,3,2,7,1,"older","0","1"
"1626",42,"211",8,"Antisocial","distance",1,3,6,5,3,3,-2,-2,7,1,"older","0","0"
"1627",42,"211",9,"Prosocial","seatBus",10,8,6,2,2,-2,0,2,7,1,"older","0","1"
"1628",42,"211",11,"Prosocial","homeless",8,6,6,1,1,0,0,2,7,1,"older","0","1"
"1629",43,"212",1,"Prosocial","volunteer",10,8,10,5,7,2,2,2,5,1,"older","0","1"
"1630",43,"212",2,"Antisocial","shower",4,6,4,6,4,-2,-2,-2,5,1,"older","0","0"
"1631",43,"212",4,"Antisocial","chargers",4,6,6,7,6,0,-1,-2,5,1,"older","0","0"
"1632",43,"212",6,"Antisocial","heating",4,6,5,4,1,-1,-3,-2,5,1,"older","0","0"
"1633",43,"212",7,"Prosocial","speed",11,9,11,6,6,2,0,2,5,1,"older","0","1"
"1634",43,"212",9,"Prosocial","bike",9,7,10,1,1,3,0,2,5,1,"older","0","1"
"1635",43,"212",10,"Antisocial","distance",9,11,11,6,7,0,1,-2,5,1,"older","0","0"
"1636",43,"212",12,"Prosocial","screentime",7,5,6,1,3,1,2,2,5,1,"older","0","1"
"1637",44,"213",1,"Prosocial","bike",6,1,11,1,1,10,0,5,1,1,"older","0","1"
"1638",44,"213",4,"Prosocial","screentime",5,1,11,1,1,10,0,4,1,1,"older","0","1"
"1639",44,"213",5,"Antisocial","late",6,11,8,7,5,-3,-2,-5,1,1,"older","0","0"
"1640",44,"213",6,"Prosocial","volunteer",8,6,4,1,1,-2,0,2,1,1,"older","0","1"
"1641",44,"213",11,"Antisocial","meat",8,10,7,7,3,-3,-4,-2,1,1,"older","0","0"
"1642",44,"213",12,"Prosocial","lendMoney",3,1,1,1,1,0,0,2,1,1,"older","0","1"
"1643",45,"214",1,"Prosocial","sustainable",9,7,6,5,4,-1,-1,2,4,1,"older","0","1"
"1644",45,"214",2,"Prosocial","volunteer",8,6,8,5,5,2,0,2,4,1,"older","0","1"
"1645",45,"214",5,"Antisocial","late",1,3,1,3,2,-2,-1,-2,4,1,"older","0","0"
"1646",45,"214",6,"Prosocial","seatBus",7,5,6,4,3,1,-1,2,4,1,"older","0","1"
"1647",45,"214",7,"Prosocial","queue",8,6,6,4,2,0,-2,2,4,1,"older","0","1"
"1648",45,"214",8,"Antisocial","shower",1,3,1,3,1,-2,-2,-2,4,1,"older","0","0"
"1649",45,"214",9,"Antisocial","alcoholWork",1,3,1,4,2,-2,-2,-2,4,1,"older","0","0"
"1650",45,"214",12,"Antisocial","meat",7,9,6,5,7,-3,2,-2,4,1,"older","0","0"
"1651",46,"215",1,"Antisocial","lights",4,6,6,5,5,0,0,-2,3,1,"older","0","0"
"1652",46,"215",2,"Prosocial","queue",8,6,8,4,6,2,2,2,3,1,"older","0","1"
"1653",46,"215",3,"Antisocial","gathering",3,5,2,3,2,-3,-1,-2,3,1,"older","0","0"
"1654",46,"215",4,"Prosocial","speed",10,8,10,3,6,2,3,2,3,1,"older","0","1"
"1655",46,"215",6,"Prosocial","lendMoney",9,7,6,4,4,-1,0,2,3,1,"older","0","1"
"1656",46,"215",9,"Antisocial","distance",3,5,2,5,2,-3,-3,-2,3,1,"older","0","0"
"1657",46,"215",10,"Prosocial","homeless",10,8,7,6,5,-1,-1,2,3,1,"older","0","1"
"1658",46,"215",12,"Antisocial","shower",5,7,6,5,4,-1,-1,-2,3,1,"older","0","0"
"1659",47,"216",1,"Antisocial","noisedisturbance",4,6,4,4,3,-2,-1,-2,3,2,"older","0","0"
"1660",47,"216",6,"Antisocial","distance",9,11,11,7,7,0,0,-2,3,2,"older","0","0"
"1661",47,"216",7,"Prosocial","queue",9,7,9,1,6,2,5,2,3,2,"older","0","1"
"1662",47,"216",8,"Antisocial","heating",4,6,2,4,2,-4,-2,-2,3,2,"older","0","0"
"1663",47,"216",9,"Prosocial","vaccination",7,5,3,1,2,-2,1,2,3,2,"older","0","1"
"1664",47,"216",10,"Antisocial","meat",9,11,9,6,6,-2,0,-2,3,2,"older","0","0"
"1665",47,"216",11,"Prosocial","vegetarian",11,9,11,1,6,2,5,2,3,2,"older","0","1"
"1666",48,"217",1,"Prosocial","bike",8,6,10,1,1,4,0,2,3,1,"older","0","1"
"1667",48,"217",2,"Antisocial","lights",4,6,4,6,4,-2,-2,-2,3,1,"older","0","0"
"1668",48,"217",3,"Antisocial","shower",4,6,6,3,2,0,-1,-2,3,1,"older","0","0"
"1669",48,"217",8,"Prosocial","sustainable",8,6,7,3,4,1,1,2,3,1,"older","0","1"
"1670",48,"217",9,"Antisocial","chargers",4,6,6,7,7,0,0,-2,3,1,"older","0","0"
"1671",48,"217",10,"Antisocial","meat",9,11,11,7,7,0,0,-2,3,1,"older","0","0"
"1672",48,"217",11,"Prosocial","ownbag",8,6,6,1,1,0,0,2,3,1,"older","0","1"
"1673",48,"217",12,"Prosocial","lendMoney",11,9,11,2,4,2,2,2,3,1,"older","0","1"
"1674",49,"218",2,"Antisocial","meat",8,10,9,7,6,-1,-1,-2,2,2,"older","0","0"
"1675",49,"218",3,"Prosocial","homeless",8,6,6,5,4,0,-1,2,2,2,"older","0","1"
"1676",49,"218",5,"Prosocial","queue",8,6,8,5,4,2,-1,2,2,2,"older","0","1"
"1677",49,"218",6,"Prosocial","screentime",8,6,8,5,6,2,1,2,2,2,"older","0","1"
"1678",49,"218",8,"Antisocial","shower",4,6,6,6,4,0,-2,-2,2,2,"older","0","0"
"1679",49,"218",10,"Antisocial","distance",6,9,5,4,3,-4,-1,-3,2,2,"older","0","0"
"1680",49,"218",11,"Prosocial","vegetarian",8,6,6,1,3,0,2,2,2,2,"older","0","1"
"1681",49,"218",12,"Antisocial","chargers",4,6,7,7,5,1,-2,-2,2,2,"older","0","0"
"1682",50,"219",1,"Antisocial","shower",3,5,4,3,2,-1,-1,-2,6,1,"older","0","0"
"1683",50,"219",4,"Prosocial","vegetarian",10,8,9,6,5,1,-1,2,6,1,"older","0","1"
"1684",50,"219",5,"Antisocial","alcoholWork",3,5,3,2,2,-2,0,-2,6,1,"older","0","0"
"1685",50,"219",6,"Antisocial","distance",4,6,5,3,3,-1,0,-2,6,1,"older","0","0"
"1686",50,"219",9,"Prosocial","speed",8,6,7,5,5,1,0,2,6,1,"older","0","1"
"1687",50,"219",10,"Antisocial","lights",4,6,4,5,7,-2,2,-2,6,1,"older","0","0"
"1688",50,"219",11,"Prosocial","volunteer",11,9,11,3,1,2,-2,2,6,1,"older","0","1"
"1689",50,"219",12,"Prosocial","queue",11,9,10,3,2,1,-1,2,6,1,"older","0","1"
"1690",51,"220",1,"Antisocial","lights",3,5,5,4,2,0,-2,-2,4,2,"older","0","0"
"1691",51,"220",2,"Prosocial","sustainable",9,7,7,1,5,0,4,2,4,2,"older","0","1"
"1692",51,"220",3,"Prosocial","lendMoney",9,7,7,1,5,0,4,2,4,2,"older","0","1"
"1693",51,"220",6,"Antisocial","shower",3,5,5,5,5,0,0,-2,4,2,"older","0","0"
"1694",51,"220",7,"Prosocial","ownbag",10,8,8,1,5,0,4,2,4,2,"older","0","1"
"1695",51,"220",9,"Antisocial","late",3,5,5,5,5,0,0,-2,4,2,"older","0","0"
"1696",51,"220",10,"Antisocial","gathering",3,5,5,4,5,0,1,-2,4,2,"older","0","0"
"1697",51,"220",11,"Prosocial","speed",9,7,6,5,3,-1,-2,2,4,2,"older","0","1"
"1698",52,"221",1,"Antisocial","chargers",5,7,5,6,4,-2,-2,-2,6,2,"older","0","0"
"1699",52,"221",3,"Antisocial","shower",1,3,1,1,1,-2,0,-2,6,2,"older","0","0"
"1700",52,"221",5,"Antisocial","meat",9,11,10,7,7,-1,0,-2,6,2,"older","0","0"
"1701",52,"221",7,"Prosocial","lendMoney",8,6,7,2,3,1,1,2,6,2,"older","0","1"
"1702",52,"221",8,"Prosocial","speed",9,7,10,6,6,3,0,2,6,2,"older","0","1"
"1703",52,"221",9,"Prosocial","queue",9,7,10,5,5,3,0,2,6,2,"older","0","1"
"1704",52,"221",11,"Antisocial","gathering",5,7,6,4,4,-1,0,-2,6,2,"older","0","0"
"1705",52,"221",12,"Prosocial","vegetarian",8,6,8,4,3,2,-1,2,6,2,"older","0","1"
"1706",53,"222",1,"Prosocial","homeless",10,8,9,6,6,1,0,2,3,2,"older","0","1"
"1707",53,"222",2,"Antisocial","coughelbow",4,6,8,4,6,2,2,-2,3,2,"older","0","0"
"1708",53,"222",3,"Prosocial","speed",11,9,8,4,5,-1,1,2,3,2,"older","0","1"
"1709",53,"222",4,"Antisocial","taxes",4,6,4,3,3,-2,0,-2,3,2,"older","0","0"
"1710",53,"222",5,"Antisocial","distance",8,10,5,2,4,-5,2,-2,3,2,"older","0","0"
"1711",53,"222",7,"Antisocial","gathering",4,6,6,6,4,0,-2,-2,3,2,"older","0","0"
"1712",53,"222",8,"Prosocial","screentime",8,6,6,6,4,0,-2,2,3,2,"older","0","1"
"1713",53,"222",10,"Prosocial","facemask",6,4,7,4,4,3,0,2,3,2,"older","0","1"
"1714",54,"223",1,"Prosocial","vegetarian",11,9,10,6,5,1,-1,2,6,1,"older","0","1"
"1715",54,"223",3,"Prosocial","organicVegetables",11,9,8,4,5,-1,1,2,6,1,"older","0","1"
"1716",54,"223",6,"Prosocial","screentime",8,6,6,3,4,0,1,2,6,1,"older","0","1"
"1717",54,"223",7,"Antisocial","meat",6,8,6,7,6,-2,-1,-2,6,1,"older","0","0"
"1718",54,"223",8,"Antisocial","chargers",4,6,6,6,6,0,0,-2,6,1,"older","0","0"
"1719",54,"223",9,"Antisocial","distance",9,11,11,7,7,0,0,-2,6,1,"older","0","0"
"1720",54,"223",12,"Prosocial","lendMoney",8,6,6,1,4,0,3,2,6,1,"older","0","1"
"1721",55,"224",2,"Antisocial","chargers",4,6,7,7,7,1,0,-2,3,1,"older","0","0"
"1722",55,"224",3,"Antisocial","late",1,3,1,5,1,-2,-4,-2,3,1,"older","0","0"
"1723",55,"224",4,"Prosocial","queue",11,9,8,5,5,-1,0,2,3,1,"older","0","1"
"1724",55,"224",6,"Antisocial","meat",9,11,11,7,7,0,0,-2,3,1,"older","0","0"
"1725",55,"224",7,"Prosocial","washands",8,6,11,2,7,5,5,2,3,1,"older","0","1"
"1726",55,"224",9,"Antisocial","coughelbow",2,4,3,6,1,-1,-5,-2,3,1,"older","0","0"
"1727",55,"224",10,"Prosocial","speed",10,8,9,2,6,1,4,2,3,1,"older","0","1"
"1728",55,"224",12,"Prosocial","lendMoney",5,3,3,1,1,0,0,2,3,1,"older","0","1"
"1729",56,"225",2,"Prosocial","speed",11,9,8,6,4,-1,-2,2,6,1,"older","0","1"
"1730",56,"225",3,"Prosocial","vegetarian",9,7,4,6,3,-3,-3,2,6,1,"older","0","1"
"1731",56,"225",4,"Prosocial","volunteer",8,6,5,1,5,-1,4,2,6,1,"older","0","1"
"1732",56,"225",5,"Antisocial","meat",8,10,7,7,5,-3,-2,-2,6,1,"older","0","0"
"1733",56,"225",7,"Antisocial","distance",6,8,7,7,5,-1,-2,-2,6,1,"older","0","0"
"1734",56,"225",9,"Prosocial","queue",7,5,9,4,4,4,0,2,6,1,"older","0","1"
"1735",57,"226",1,"Prosocial","screentime",8,6,7,4,5,1,1,2,4,1,"older","0","1"
"1736",57,"226",2,"Antisocial","late",1,2,1,1,1,-1,0,-1,4,1,"older","0","0"
"1737",57,"226",3,"Prosocial","lendMoney",3,1,1,1,1,0,0,2,4,1,"older","0","1"
"1738",57,"226",4,"Prosocial","crossroad",10,8,10,4,6,2,2,2,4,1,"older","0","1"
"1739",57,"226",8,"Antisocial","shower",4,6,6,4,1,0,-3,-2,4,1,"older","0","0"
"1740",57,"226",9,"Prosocial","seatBus",11,9,8,4,1,-1,-3,2,4,1,"older","0","1"
"1741",57,"226",11,"Antisocial","chargers",4,6,6,7,7,0,0,-2,4,1,"older","0","0"
"1742",58,"227",3,"Prosocial","homeless",10,8,6,2,2,-2,0,2,4,1,"older","0","1"
"1743",58,"227",6,"Antisocial","meat",7,9,9,7,7,0,0,-2,4,1,"older","0","0"
"1744",58,"227",7,"Prosocial","screentime",8,6,6,1,2,0,1,2,4,1,"older","0","1"
"1745",58,"227",8,"Antisocial","shower",2,4,6,3,4,2,1,-2,4,1,"older","0","0"
"1746",58,"227",9,"Antisocial","download",8,10,10,2,5,0,3,-2,4,1,"older","0","0"
"1747",58,"227",10,"Antisocial","chargers",4,6,6,5,6,0,1,-2,4,1,"older","0","0"
"1748",58,"227",11,"Prosocial","charity",10,8,11,5,6,3,1,2,4,1,"older","0","1"
"1749",58,"227",12,"Prosocial","lendMoney",8,6,6,3,4,0,1,2,4,1,"older","0","1"
"1750",59,"228",1,"Prosocial","lendMoney",8,6,6,4,3,0,-1,2,4,1,"older","0","1"
"1751",59,"228",2,"Antisocial","lights",4,6,3,2,1,-3,-1,-2,4,1,"older","0","0"
"1752",59,"228",4,"Prosocial","bike",8,6,6,1,1,0,0,2,4,1,"older","0","1"
"1753",59,"228",5,"Antisocial","noisedisturbance",2,4,2,2,1,-2,-1,-2,4,1,"older","0","0"
"1754",59,"228",8,"Antisocial","chargers",4,6,6,4,5,0,1,-2,4,1,"older","0","0"
"1755",59,"228",9,"Prosocial","speed",8,6,6,3,4,0,1,2,4,1,"older","0","1"
"1756",59,"228",11,"Prosocial","homeless",10,8,9,4,3,1,-1,2,4,1,"older","0","1"
"1757",59,"228",12,"Antisocial","meat",8,10,8,7,6,-2,-1,-2,4,1,"older","0","0"
"1758",60,"229",1,"Antisocial","gathering",3,5,4,4,2,-1,-2,-2,4,1,"older","0","0"
"1759",60,"229",3,"Prosocial","speed",10,8,6,2,2,-2,0,2,4,1,"older","0","1"
"1760",60,"229",4,"Antisocial","noisedisturbance",3,5,3,4,2,-2,-2,-2,4,1,"older","0","0"
"1761",60,"229",8,"Prosocial","screentime",8,6,6,4,6,0,2,2,4,1,"older","0","1"
"1762",60,"229",9,"Antisocial","alcoholWork",4,6,4,5,1,-2,-4,-2,4,1,"older","0","0"
"1763",60,"229",10,"Antisocial","chargers",1,3,5,5,7,2,2,-2,4,1,"older","0","0"
"1764",60,"229",11,"Prosocial","homeless",9,7,7,4,4,0,0,2,4,1,"older","0","1"
"1765",60,"229",12,"Prosocial","lendMoney",8,6,6,3,5,0,2,2,4,1,"older","0","1"
"1766",61,"230",3,"Prosocial","screentime",8,6,6,1,2,0,1,2,6,2,"older","0","1"
"1767",61,"230",5,"Antisocial","gathering",4,6,4,7,3,-2,-4,-2,6,2,"older","0","0"
"1768",61,"230",6,"Antisocial","distance",4,6,6,6,4,0,-2,-2,6,2,"older","0","0"
"1769",61,"230",7,"Antisocial","shower",1,3,3,3,3,0,0,-2,6,2,"older","0","0"
"1770",61,"230",8,"Prosocial","queue",10,8,11,5,7,3,2,2,6,2,"older","0","1"
"1771",61,"230",9,"Prosocial","homeless",9,7,8,3,5,1,2,2,6,2,"older","0","1"
"1772",61,"230",10,"Prosocial","vaccination",10,8,11,6,7,3,1,2,6,2,"older","0","1"
"1773",61,"230",12,"Antisocial","chargers",4,6,4,7,5,-2,-2,-2,6,2,"older","0","0"
"1774",62,"231",1,"Antisocial","alcoholWork",6,8,7,2,5,-1,3,-2,2,1,"older","0","0"
"1775",62,"231",2,"Prosocial","seatBus",9,7,7,3,5,0,2,2,2,1,"older","0","1"
"1776",62,"231",4,"Prosocial","ownbag",9,7,8,6,7,1,1,2,2,1,"older","0","1"
"1777",62,"231",6,"Prosocial","homeless",7,5,3,2,1,-2,-1,2,2,1,"older","0","1"
"1778",62,"231",7,"Antisocial","travelticket",3,5,2,3,1,-3,-2,-2,2,1,"older","0","0"
"1779",62,"231",9,"Prosocial","lendMoney",6,4,3,4,1,-1,-3,2,2,1,"older","0","1"
"1780",62,"231",10,"Antisocial","late",1,3,2,3,2,-1,-1,-2,2,1,"older","0","0"
"1781",62,"231",12,"Antisocial","heating",3,5,3,2,1,-2,-1,-2,2,1,"older","0","0"
"1782",63,"232",1,"Antisocial","lights",4,6,4,6,3,-2,-3,-2,3,2,"older","0","0"
"1783",63,"232",3,"Prosocial","organicVegetables",8,6,8,5,4,2,-1,2,3,2,"older","0","1"
"1784",63,"232",4,"Prosocial","vegetarian",8,6,9,1,4,3,3,2,3,2,"older","0","1"
"1785",63,"232",5,"Prosocial","speed",8,6,9,4,4,3,0,2,3,2,"older","0","1"
"1786",63,"232",7,"Antisocial","distance",2,4,2,7,2,-2,-5,-2,3,2,"older","0","0"
"1787",63,"232",9,"Prosocial","queue",8,6,6,4,4,0,0,2,3,2,"older","0","1"
"1788",63,"232",10,"Antisocial","shower",4,6,4,2,3,-2,1,-2,3,2,"older","0","0"
"1789",63,"232",11,"Antisocial","chargers",1,4,6,7,7,2,0,-3,3,2,"older","0","0"
"1790",64,"233",1,"Antisocial","lights",3,5,6,3,4,1,1,-2,3,1,"older","0","0"
"1791",64,"233",2,"Prosocial","speed",8,6,6,4,1,0,-3,2,3,1,"older","0","1"
"1792",64,"233",4,"Prosocial","homeless",11,9,7,4,5,-2,1,2,3,1,"older","0","1"
"1793",64,"233",6,"Antisocial","chargers",4,6,6,7,7,0,0,-2,3,1,"older","0","0"
"1794",64,"233",8,"Prosocial","bike",8,6,6,1,1,0,0,2,3,1,"older","0","1"
"1795",64,"233",9,"Prosocial","queue",10,8,8,4,7,0,3,2,3,1,"older","0","1"
"1796",64,"233",11,"Antisocial","heating",4,6,6,2,5,0,3,-2,3,1,"older","0","0"
"1797",64,"233",12,"Antisocial","redlights",2,4,3,4,3,-1,-1,-2,3,1,"older","0","0"
"1798",65,"234",1,"Antisocial","chargers",6,9,8,7,7,-1,0,-3,2,1,"older","0","0"
"1799",65,"234",2,"Prosocial","facemask",9,7,9,3,5,2,2,2,2,1,"older","0","1"
"1800",65,"234",5,"Antisocial","shower",1,3,6,3,2,3,-1,-2,2,1,"older","0","0"
"1801",65,"234",7,"Prosocial","organicVegetables",9,7,7,1,1,0,0,2,2,1,"older","0","1"
"1802",65,"234",8,"Antisocial","meat",9,11,11,7,7,0,0,-2,2,1,"older","0","0"
"1803",65,"234",10,"Prosocial","speed",10,8,9,3,3,1,0,2,2,1,"older","0","1"
"1804",65,"234",11,"Prosocial","homeless",9,7,5,2,2,-2,0,2,2,1,"older","0","1"
"1805",65,"234",12,"Antisocial","distance",8,10,8,4,6,-2,2,-2,2,1,"older","0","0"
"1806",66,"235",1,"Prosocial","homeless",7,5,4,2,2,-1,0,2,3,2,"older","0","1"
"1807",66,"235",2,"Antisocial","shower",4,6,3,3,5,-3,2,-2,3,2,"older","0","0"
"1808",66,"235",4,"Antisocial","gathering",4,6,6,4,6,0,2,-2,3,2,"older","0","0"
"1809",66,"235",5,"Antisocial","alcoholWork",4,6,3,2,5,-3,3,-2,3,2,"older","0","0"
"1810",66,"235",6,"Prosocial","facemask",10,8,9,2,2,1,0,2,3,2,"older","0","1"
"1811",66,"235",7,"Prosocial","sustainable",10,8,10,3,5,2,2,2,3,2,"older","0","1"
"1812",66,"235",8,"Antisocial","late",2,4,2,2,3,-2,1,-2,3,2,"older","0","0"
"1813",66,"235",12,"Prosocial","bike",9,7,10,1,3,3,2,2,3,2,"older","0","1"
"1814",67,"236",3,"Prosocial","facemask",8,6,1,1,2,-5,1,2,3,2,"older","0","1"
"1815",67,"236",5,"Prosocial","volunteer",8,6,7,1,1,1,0,2,3,2,"older","0","1"
"1816",67,"236",6,"Antisocial","garbage",2,4,2,2,3,-2,1,-2,3,2,"older","0","0"
"1817",67,"236",8,"Antisocial","chargers",4,6,6,5,3,0,-2,-2,3,2,"older","0","0"
"1818",67,"236",9,"Prosocial","lendMoney",8,6,6,1,1,0,0,2,3,2,"older","0","1"
"1819",67,"236",10,"Prosocial","speed",10,8,5,3,5,-3,2,2,3,2,"older","0","1"
"1820",67,"236",11,"Antisocial","late",1,3,6,3,5,3,2,-2,3,2,"older","0","0"
"1821",67,"236",12,"Antisocial","gathering",4,6,11,6,4,5,-2,-2,3,2,"older","0","0"
"1822",68,"237",2,"Antisocial","chargers",6,8,8,7,6,0,-1,-2,6,1,"older","0","0"
"1823",68,"237",3,"Antisocial","shower",2,4,4,2,2,0,0,-2,6,1,"older","0","0"
"1824",68,"237",4,"Prosocial","charity",11,9,11,5,7,2,2,2,6,1,"older","0","1"
"1825",68,"237",6,"Antisocial","distance",3,5,4,4,2,-1,-2,-2,6,1,"older","0","0"
"1826",68,"237",7,"Prosocial","vegetarian",10,8,9,1,6,1,5,2,6,1,"older","0","1"
"1827",68,"237",8,"Antisocial","gathering",4,6,4,3,2,-2,-1,-2,6,1,"older","0","0"
"1828",68,"237",10,"Prosocial","queue",10,8,10,3,7,2,4,2,6,1,"older","0","1"
"1829",68,"237",11,"Prosocial","vaccination",10,8,11,6,6,3,0,2,6,1,"older","0","1"
"1830",69,"238",3,"Prosocial","lendMoney",5,3,9,3,1,6,-2,2,3,1,"older","0","1"
"1831",69,"238",4,"Prosocial","facemask",8,6,6,1,1,0,0,2,3,1,"older","0","1"
"1832",69,"238",5,"Prosocial","washands",11,9,11,6,7,2,1,2,3,1,"older","0","1"
"1833",69,"238",6,"Prosocial","bike",8,6,7,1,1,1,0,2,3,1,"older","0","1"
"1834",69,"238",8,"Antisocial","lights",5,7,8,6,7,1,1,-2,3,1,"older","0","0"
"1835",69,"238",9,"Antisocial","chargers",6,8,9,7,7,1,0,-2,3,1,"older","0","0"
"1836",69,"238",11,"Antisocial","meat",9,11,11,7,7,0,0,-2,3,1,"older","0","0"
"1837",69,"238",12,"Antisocial","gathering",7,9,9,5,7,0,2,-2,3,1,"older","0","0"
"1838",70,"239",1,"Prosocial","screentime",8,6,6,2,7,0,5,2,4,1,"older","0","1"
"1839",70,"239",2,"Antisocial","lights",6,8,2,4,1,-6,-3,-2,4,1,"older","0","0"
"1840",70,"239",3,"Prosocial","recycle",11,9,10,5,4,1,-1,2,4,1,"older","0","1"
"1841",70,"239",5,"Prosocial","lendMoney",8,6,6,1,4,0,3,2,4,1,"older","0","1"
"1842",70,"239",6,"Antisocial","shower",4,6,8,2,6,2,4,-2,4,1,"older","0","0"
"1843",70,"239",7,"Antisocial","noisedisturbance",1,3,1,2,1,-2,-1,-2,4,1,"older","0","0"
"1844",70,"239",11,"Prosocial","sustainable",9,7,7,2,4,0,2,2,4,1,"older","0","1"
"1845",70,"239",12,"Antisocial","heating",4,6,6,2,4,0,2,-2,4,1,"older","0","0"
"1846",71,"240",1,"Antisocial","lights",1,3,3,2,1,0,-1,-2,5,1,"older","0","0"
"1847",71,"240",3,"Antisocial","chargers",4,6,4,6,7,-2,1,-2,5,1,"older","0","0"
"1848",71,"240",4,"Prosocial","speed",11,9,10,6,6,1,0,2,5,1,"older","0","1"
"1849",71,"240",5,"Prosocial","vegetarian",10,8,8,4,4,0,0,2,5,1,"older","0","1"
"1850",71,"240",6,"Antisocial","shower",4,6,4,3,3,-2,0,-2,5,1,"older","0","0"
